PIB Total - variação % sobre o mesmo período do ano anterior - Mediana - Período de 01/07/2012 a 01/08/2021 - Base: Expectativas informadas nos últimos 30 dias;;;;;;;;;;;;;;
Data;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
06/03/2015;;;0,0000;-0,6600;1,4000;2,0000;2,3000;;;;;;;
09/03/2015;;;0,0000;-0,7000;1,4000;2,0000;2,5000;;;;;;;
10/03/2015;;;0,0000;-0,7200;1,4000;2,0000;2,5000;;;;;;;
11/03/2015;;;0,0000;-0,7300;1,4000;2,0000;2,3000;;;;;;;
12/03/2015;;;0,0000;-0,7400;1,3500;2,0000;2,4000;;;;;;;
13/03/2015;;;0,0000;-0,7800;1,3000;2,0000;2,3000;;;;;;;
16/03/2015;;;0,0000;-0,8000;1,2500;2,0000;2,3000;;;;;;;
17/03/2015;;;0,0000;-0,8000;1,2500;2,0000;2,3000;;;;;;;
18/03/2015;;;0,0000;-0,8400;1,2500;2,0000;2,4000;;;;;;;
19/03/2015;;;0,0000;-0,8100;1,2000;2,0000;2,3000;;;;;;;
20/03/2015;;;0,0000;-0,8300;1,2000;2,0000;2,3000;;;;;;;
23/03/2015;;;0,0000;-0,9500;1,1900;2,0000;2,3000;;;;;;;
24/03/2015;;;0,0000;-0,9500;1,1900;2,0000;2,3000;;;;;;;
25/03/2015;;;0,0000;-0,9500;1,1900;2,0000;2,3000;;;;;;;
26/03/2015;;;0,0000;-1,0000;1,0500;2,0000;2,4800;;;;;;;
27/03/2015;;;;-1,0000;1,0500;2,0000;2,4800;2,1100;;;;;;
30/03/2015;;;;-1,0000;1,1000;2,0000;2,5000;2,1100;;;;;;
31/03/2015;;;;-1,0000;1,1800;2,0000;2,4900;2,0000;;;;;;
01/04/2015;;;;-1,0000;1,1400;2,0000;2,4800;2,0000;;;;;;
02/04/2015;;;;-1,0100;1,1000;2,0000;2,2900;2,0000;;;;;;
06/04/2015;;;;-1,0200;1,0500;2,0000;2,2900;2,0000;;;;;;
07/04/2015;;;;-1,0200;1,0000;2,0000;2,2900;2,0500;;;;;;
08/04/2015;;;;-1,0200;1,0000;2,0000;2,0500;2,1100;;;;;;
09/04/2015;;;;-1,0100;1,0000;2,0000;2,2900;2,2000;;;;;;
10/04/2015;;;;-1,0100;1,0000;2,0000;2,2900;2,1100;;;;;;
13/04/2015;;;;-1,0000;1,0000;2,0000;2,3000;2,0500;;;;;;
14/04/2015;;;;-1,0100;1,0000;2,0000;2,3000;2,0500;;;;;;
15/04/2015;;;;-1,0100;1,0000;2,0000;2,3900;2,2000;;;;;;
16/04/2015;;;;-1,0300;1,0000;2,0000;2,3900;2,3000;;;;;;
17/04/2015;;;;-1,0300;1,0000;2,0000;2,3900;2,3000;;;;;;
20/04/2015;;;;-1,0700;1,0000;2,0000;2,3900;2,3000;;;;;;
22/04/2015;;;;-1,0700;1,0000;2,0000;2,4900;2,3000;;;;;;
23/04/2015;;;;-1,0700;1,0000;2,0000;2,4900;2,3000;;;;;;
24/04/2015;;;;-1,1000;1,0000;2,0000;2,5000;2,5000;;;;;;
27/04/2015;;;;-1,1500;1,0000;2,0000;2,4900;2,5000;;;;;;
28/04/2015;;;;-1,1500;1,0000;2,0000;2,5000;2,5000;;;;;;
29/04/2015;;;;-1,1500;1,0000;2,0000;2,5000;2,5000;;;;;;
30/04/2015;;;;-1,1800;1,0000;2,0000;2,4900;2,4000;;;;;;
04/05/2015;;;;-1,1900;1,0000;2,0000;2,4900;2,4000;;;;;;
05/05/2015;;;;-1,1800;1,0000;2,0000;2,4800;2,4000;;;;;;
06/05/2015;;;;-1,1800;1,0000;2,0000;2,4800;2,4000;;;;;;
07/05/2015;;;;-1,1900;1,0000;2,0000;2,4900;2,4000;;;;;;
08/05/2015;;;;-1,2000;1,0000;2,0000;2,4900;2,5000;;;;;;
11/05/2015;;;;-1,2100;1,0000;2,0000;2,5000;2,5000;;;;;;
12/05/2015;;;;-1,2100;1,0000;2,0000;2,5000;2,5000;;;;;;
13/05/2015;;;;-1,2000;1,0000;2,0000;2,5000;2,5000;;;;;;
14/05/2015;;;;-1,2000;1,0000;2,0000;2,4000;2,5000;;;;;;
15/05/2015;;;;-1,2000;1,0000;2,0000;2,3000;2,5000;;;;;;
18/05/2015;;;;-1,2100;1,0000;2,0000;2,3000;2,5000;;;;;;
19/05/2015;;;;-1,2300;1,0000;2,0000;2,2500;2,5000;;;;;;
20/05/2015;;;;-1,2400;1,0000;2,0000;2,2500;2,5000;;;;;;
21/05/2015;;;;-1,2400;1,0000;2,0000;2,2500;2,5000;;;;;;
22/05/2015;;;;-1,2400;1,0000;2,0000;2,2500;2,5000;;;;;;
25/05/2015;;;;-1,2500;1,0000;2,0000;2,3000;2,5000;;;;;;
26/05/2015;;;;-1,2600;1,0000;2,0000;2,2500;2,5000;;;;;;
27/05/2015;;;;-1,2700;1,0000;2,0000;2,2500;2,5000;;;;;;
28/05/2015;;;;-1,2700;1,0000;2,0000;2,2500;2,5000;;;;;;
29/05/2015;;;;-1,2700;1,0000;2,0000;2,1900;2,5000;;;;;;
01/06/2015;;;;-1,2700;1,0000;2,0000;2,3000;2,5000;;;;;;
02/06/2015;;;;-1,2700;1,0000;2,0000;2,2500;2,5000;;;;;;
03/06/2015;;;;-1,3000;1,0000;2,0000;2,2500;2,5000;;;;;;
05/06/2015;;;;-1,3000;1,0000;2,0000;2,2500;2,5000;;;;;;
08/06/2015;;;;-1,3000;1,0000;2,0000;2,3000;2,5000;;;;;;
09/06/2015;;;;-1,3000;0,9800;2,0000;2,3000;2,5000;;;;;;
10/06/2015;;;;-1,3300;0,9900;2,0000;2,2800;2,5000;;;;;;
11/06/2015;;;;-1,3300;0,9900;2,0000;2,3000;2,5000;;;;;;
12/06/2015;;;;-1,3500;0,9000;2,0000;2,2800;2,5000;;;;;;
15/06/2015;;;;-1,4000;0,7000;2,0000;2,1800;2,5000;;;;;;
16/06/2015;;;;-1,4000;0,7000;2,0000;2,2800;2,5000;;;;;;
17/06/2015;;;;-1,4000;0,7000;2,0000;2,2800;2,5000;;;;;;
18/06/2015;;;;-1,4000;0,6500;2,0000;2,1800;2,5000;;;;;;
19/06/2015;;;;-1,4500;0,7000;2,0000;2,2500;2,5000;;;;;;
22/06/2015;;;;-1,4700;0,6000;2,0000;2,2800;2,5000;;;;;;
23/06/2015;;;;-1,4700;0,6000;2,0000;2,2500;2,5000;;;;;;
24/06/2015;;;;-1,4800;0,5600;2,0000;2,2500;2,5000;;;;;;
25/06/2015;;;;-1,4900;0,5600;1,9500;2,1800;2,5000;;;;;;
26/06/2015;;;;-1,4900;0,5000;1,8000;2,1000;2,5000;;;;;;
29/06/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
30/06/2015;;;;-1,5000;0,5000;1,8000;2,0500;2,5000;;;;;;
01/07/2015;;;;-1,5000;0,5000;1,8000;2,0500;2,5000;;;;;;
02/07/2015;;;;-1,5000;0,5000;1,8000;2,0500;2,5000;;;;;;
03/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
06/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
07/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
08/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
09/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
10/07/2015;;;;-1,5000;0,5000;1,8000;2,1000;2,5000;;;;;;
13/07/2015;;;;-1,5000;0,5000;1,7500;2,0000;2,5000;;;;;;
14/07/2015;;;;-1,5700;0,5000;1,7500;2,0000;2,5000;;;;;;
15/07/2015;;;;-1,6000;0,5000;1,7500;2,0000;2,5000;;;;;;
16/07/2015;;;;-1,6100;0,5000;1,7000;2,0000;2,5000;;;;;;
17/07/2015;;;;-1,7000;0,3300;1,7000;2,0000;2,5000;;;;;;
20/07/2015;;;;-1,7300;0,3000;1,7000;2,0000;2,5000;;;;;;
21/07/2015;;;;-1,7600;0,3000;1,7000;2,0000;2,3500;;;;;;
22/07/2015;;;;-1,7600;0,2500;1,7000;2,0000;2,3500;;;;;;
23/07/2015;;;;-1,7600;0,2500;1,7000;2,0000;2,3500;;;;;;
24/07/2015;;;;-1,7600;0,2000;1,7000;2,0000;2,3500;;;;;;
27/07/2015;;;;-1,7700;0,2000;1,7000;2,0000;2,2000;;;;;;
28/07/2015;;;;-1,7700;0,2000;1,7000;2,0000;2,2000;;;;;;
29/07/2015;;;;-1,7700;0,2000;1,7000;2,0000;2,2000;;;;;;
30/07/2015;;;;-1,7700;0,2000;1,7000;2,0000;2,3500;;;;;;
31/07/2015;;;;-1,8000;0,2000;1,7000;2,0000;2,5000;;;;;;
03/08/2015;;;;-1,8800;0,0000;1,7000;2,0000;2,5000;;;;;;
04/08/2015;;;;-1,9000;0,0000;1,7000;2,0000;2,5000;;;;;;
05/08/2015;;;;-1,9300;0,0000;1,7000;2,0000;2,5000;;;;;;
06/08/2015;;;;-1,9300;0,0000;1,7000;2,0000;2,5000;;;;;;
07/08/2015;;;;-1,9700;0,0000;1,5000;2,0000;2,5000;;;;;;
10/08/2015;;;;-2,0000;0,0000;1,5000;2,0000;2,3500;;;;;;
11/08/2015;;;;-2,0000;0,0000;1,5000;2,0000;2,3500;;;;;;
12/08/2015;;;;-2,0100;-0,1000;1,5300;2,0000;2,2000;;;;;;
13/08/2015;;;;-2,0300;-0,1000;1,5000;2,0000;2,2000;;;;;;
14/08/2015;;;;-2,0100;-0,1500;1,5000;2,0000;2,1500;;;;;;
17/08/2015;;;;-2,0400;-0,2000;1,5000;2,0000;2,1000;;;;;;
18/08/2015;;;;-2,0400;-0,2000;1,5000;2,0000;2,1000;;;;;;
19/08/2015;;;;-2,0400;-0,2000;1,5000;2,0000;2,1000;;;;;;
20/08/2015;;;;-2,0500;-0,2000;1,5000;2,0000;2,1000;;;;;;
21/08/2015;;;;-2,0600;-0,2400;1,5000;2,0000;2,0500;;;;;;
24/08/2015;;;;-2,0600;-0,2400;1,5000;2,0000;2,0000;;;;;;
25/08/2015;;;;-2,0500;-0,2000;1,5000;2,0000;2,0000;;;;;;
26/08/2015;;;;-2,0600;-0,2800;1,5000;2,0000;2,0000;;;;;;
27/08/2015;;;;-2,0600;-0,3000;1,5000;2,0000;2,0000;;;;;;
28/08/2015;;;;-2,2600;-0,4000;1,5000;2,0000;2,0000;;;;;;
31/08/2015;;;;-2,3100;-0,5000;1,5000;2,0000;2,0000;;;;;;
01/09/2015;;;;-2,3100;-0,5000;1,5000;2,0000;2,0000;;;;;;
02/09/2015;;;;-2,3500;-0,5000;1,5000;2,0000;2,0000;;;;;;
03/09/2015;;;;-2,3600;-0,5000;1,5000;2,0000;2,0000;;;;;;
04/09/2015;;;;-2,4400;-0,5000;1,5000;2,0000;2,0000;;;;;;
08/09/2015;;;;-2,5000;-0,5000;1,5000;2,0000;2,0000;;;;;;
09/09/2015;;;;-2,5000;-0,5000;1,5000;2,0000;2,0000;;;;;;
10/09/2015;;;;-2,5000;-0,5000;1,5000;2,0000;2,0000;;;;;;
11/09/2015;;;;-2,5500;-0,6000;1,5000;2,0000;2,0000;;;;;;
14/09/2015;;;;-2,6700;-0,6200;1,4000;2,0000;2,0000;;;;;;
15/09/2015;;;;-2,6800;-0,7000;1,3500;2,0000;2,0000;;;;;;
16/09/2015;;;;-2,6800;-0,7000;1,2500;2,0000;2,0000;;;;;;
17/09/2015;;;;-2,7000;-0,8000;1,2000;2,0000;2,0000;;;;;;
18/09/2015;;;;-2,7000;-0,8000;1,1000;2,0000;2,0000;;;;;;
21/09/2015;;;;-2,7700;-0,8200;1,1000;2,0000;2,0000;;;;;;
22/09/2015;;;;-2,7700;-0,8700;1,1000;2,0000;2,0000;;;;;;
23/09/2015;;;;-2,7700;-0,9000;1,0300;2,0000;2,0000;;;;;;
24/09/2015;;;;-2,7800;-0,9500;1,0300;2,0000;2,0000;;;;;;
25/09/2015;;;;-2,8000;-1,0000;1,0700;2,0000;2,0000;;;;;;
28/09/2015;;;;-2,8200;-1,0000;1,1500;2,0000;2,0000;;;;;;
29/09/2015;;;;-2,8200;-1,0000;1,1500;2,0000;2,0000;;;;;;
30/09/2015;;;;-2,8200;-1,0000;1,0700;2,0000;2,0000;;;;;;
01/10/2015;;;;-2,8300;-1,0000;1,0700;2,0000;2,0000;;;;;;
02/10/2015;;;;-2,8500;-1,0000;1,0700;2,0000;2,0000;;;;;;
05/10/2015;;;;-2,9000;-1,0300;1,0200;2,0000;2,0000;;;;;;
06/10/2015;;;;-2,9100;-1,0300;1,0200;2,0000;2,0000;;;;;;
07/10/2015;;;;-2,9200;-1,1000;1,0000;2,0000;2,0000;;;;;;
08/10/2015;;;;-2,9600;-1,1600;1,0200;2,0000;2,0000;;;;;;
09/10/2015;;;;-2,9700;-1,2000;1,0000;2,0000;2,0000;;;;;;
13/10/2015;;;;-3,0000;-1,2100;1,0000;2,0000;2,0000;;;;;;
14/10/2015;;;;-3,0000;-1,2200;1,0000;1,9000;2,0000;;;;;;
15/10/2015;;;;-3,0000;-1,2200;1,0000;1,9000;2,0000;;;;;;
16/10/2015;;;;-3,0000;-1,2200;1,0000;2,0000;2,0000;;;;;;
19/10/2015;;;;-3,0100;-1,4000;1,0000;2,0000;2,0000;;;;;;
20/10/2015;;;;-3,0200;-1,4000;1,0000;2,0000;2,0000;;;;;;
21/10/2015;;;;-3,0200;-1,4000;1,0000;2,0000;2,0000;;;;;;
22/10/2015;;;;-3,0300;-1,4500;1,0000;2,0000;2,0000;;;;;;
23/10/2015;;;;-3,0200;-1,4300;1,0000;2,0000;2,0000;;;;;;
26/10/2015;;;;-3,0400;-1,4900;1,0000;2,0000;2,0000;;;;;;
27/10/2015;;;;-3,0400;-1,5000;1,0000;2,0000;2,0000;;;;;;
28/10/2015;;;;-3,0400;-1,5000;1,0000;2,0000;2,0000;;;;;;
29/10/2015;;;;-3,0400;-1,5000;1,0000;2,0000;2,0000;;;;;;
30/10/2015;;;;-3,0500;-1,5100;1,0000;2,0000;2,0000;;;;;;
03/11/2015;;;;-3,0500;-1,5300;1,0000;2,0000;2,0000;;;;;;
04/11/2015;;;;-3,0500;-1,7100;1,0000;2,0000;2,0000;;;;;;
05/11/2015;;;;-3,0800;-1,8200;1,0000;2,0000;2,0000;;;;;;
06/11/2015;;;;-3,1000;-1,9000;1,0000;2,0000;2,0000;;;;;;
09/11/2015;;;;-3,1000;-1,9400;1,0000;1,8000;2,0000;;;;;;
10/11/2015;;;;-3,1000;-1,9400;1,0000;1,8500;2,0000;;;;;;
11/11/2015;;;;-3,1000;-1,9400;1,0000;1,8500;2,0000;;;;;;
12/11/2015;;;;-3,1000;-1,9800;1,0000;1,8500;2,0000;;;;;;
13/11/2015;;;;-3,1000;-2,0000;1,0000;1,8500;2,0000;;;;;;
16/11/2015;;;;-3,1000;-2,0000;1,0000;1,9000;2,0000;;;;;;
17/11/2015;;;;-3,1200;-2,0000;1,0000;1,8500;2,0000;;;;;;
18/11/2015;;;;-3,1400;-2,0100;1,0000;1,9000;2,0000;;;;;;
19/11/2015;;;;-3,1400;-2,0100;1,0000;2,0000;2,0000;;;;;;
20/11/2015;;;;-3,1500;-2,0100;1,0000;1,9000;2,0000;;;;;;
23/11/2015;;;;-3,1600;-2,0100;1,0000;1,9500;2,0000;;;;;;
24/11/2015;;;;-3,1600;-2,0100;1,0000;1,9500;2,0000;;;;;;
25/11/2015;;;;-3,1600;-2,0100;1,0000;1,9500;2,0000;;;;;;
26/11/2015;;;;-3,1600;-2,0100;1,0000;1,9500;2,0000;;;;;;
27/11/2015;;;;-3,1900;-2,0400;1,0000;1,9000;2,0000;;;;;;
30/11/2015;;;;-3,2000;-2,0400;1,0000;2,0000;2,0000;;;;;;
01/12/2015;;;;-3,4300;-2,0700;1,0000;2,0000;2,0000;;;;;;
02/12/2015;;;;-3,4300;-2,1300;1,0000;2,0000;2,0000;;;;;;
03/12/2015;;;;-3,4500;-2,2500;1,0000;2,0000;2,0000;;;;;;
04/12/2015;;;;-3,5000;-2,3100;1,0000;2,0000;2,0000;;;;;;
07/12/2015;;;;-3,5700;-2,5000;1,0000;1,9500;2,0000;;;;;;
08/12/2015;;;;-3,5700;-2,5000;1,0000;1,9000;2,0000;;;;;;
09/12/2015;;;;-3,6000;-2,5300;1,0000;1,8500;2,0000;;;;;;
10/12/2015;;;;-3,6200;-2,6200;1,0000;1,8500;2,0000;;;;;;
11/12/2015;;;;-3,6200;-2,6700;1,0000;1,8000;2,0000;;;;;;
14/12/2015;;;;-3,6700;-2,7200;1,0000;1,8500;2,0000;;;;;;
15/12/2015;;;;-3,6700;-2,7600;1,0000;1,8500;2,0000;;;;;;
16/12/2015;;;;-3,6900;-2,7600;1,0000;1,8500;2,0000;;;;;;
17/12/2015;;;;-3,7000;-2,7900;1,0000;1,9000;2,0000;;;;;;
18/12/2015;;;;-3,7000;-2,8000;1,0000;1,8500;2,0000;;;;;;
21/12/2015;;;;-3,7000;-2,8000;1,0000;1,8500;2,0000;;;;;;
22/12/2015;;;;-3,7000;-2,8000;1,0000;1,8000;2,0000;;;;;;
23/12/2015;;;;-3,7000;-2,8000;1,0000;1,8000;2,0000;;;;;;
24/12/2015;;;;-3,7000;-2,8100;1,0000;1,8000;2,0000;;;;;;
28/12/2015;;;;-3,7000;-2,8800;1,0000;1,8000;2,0000;;;;;;
29/12/2015;;;;-3,7000;-2,8800;1,0000;1,8000;2,0000;;;;;;
30/12/2015;;;;-3,7100;-2,9000;1,0000;1,7500;2,0000;;;;;;
31/12/2015;;;;-3,7100;-2,9500;1,0000;1,7500;2,0000;;;;;;
04/01/2016;;;;-3,7200;-2,9500;1,0000;1,8000;2,0000;;;;;;
05/01/2016;;;;-3,7200;-2,9500;1,0000;1,8000;2,0000;;;;;;
06/01/2016;;;;-3,7200;-2,9600;1,0000;1,8000;2,0000;;;;;;
07/01/2016;;;;-3,7200;-2,9200;1,0000;1,8000;2,0000;;;;;;
08/01/2016;;;;-3,7300;-2,9900;0,8600;1,8000;2,0000;;;;;;
11/01/2016;;;;-3,7300;-2,9600;0,8900;1,8000;2,0000;;;;;;
12/01/2016;;;;-3,7300;-2,9900;0,8600;1,8000;2,0000;;;;;;
13/01/2016;;;;-3,7400;-2,9900;1,0000;1,7500;2,0000;;;;;;
14/01/2016;;;;-3,7500;-3,0000;1,0000;1,5500;2,0000;;;;;;
15/01/2016;;;;-3,7500;-2,9900;1,0000;1,5000;2,0000;;;;;;
18/01/2016;;;;-3,7500;-3,0000;1,0000;1,5100;2,0000;;;;;;
19/01/2016;;;;-3,7700;-3,0000;1,0000;1,5200;2,0000;;;;;;
20/01/2016;;;;-3,7700;-3,0000;0,8900;1,5200;2,0000;;;;;;
21/01/2016;;;;-3,7700;-3,0000;0,8000;1,5100;2,0000;;;;;;
22/01/2016;;;;-3,7800;-3,0000;0,8000;1,5000;2,0000;;;;;;
25/01/2016;;;;-3,7800;-3,0000;0,7000;1,5000;2,0000;;;;;;
26/01/2016;;;;-3,7800;-3,0000;0,7000;1,5000;2,0000;;;;;;
27/01/2016;;;;-3,8000;-3,0000;0,7000;1,5000;2,0000;;;;;;
28/01/2016;;;;-3,7800;-3,0100;0,7000;1,5000;2,0000;;;;;;
29/01/2016;;;;-3,7800;-3,0100;0,7000;1,5000;2,0000;;;;;;
01/02/2016;;;;-3,7800;-3,0600;0,5500;1,5000;2,0000;;;;;;
02/02/2016;;;;-3,7800;-3,0200;0,6000;1,5000;2,0000;;;;;;
03/02/2016;;;;-3,7900;-3,0900;0,6000;1,5000;2,0000;;;;;;
04/02/2016;;;;-3,8000;-3,0900;0,6000;1,5000;2,0000;;;;;;
05/02/2016;;;;-3,8000;-3,2100;0,6000;1,5000;2,0000;;;;;;
10/02/2016;;;;-3,8000;-3,2300;0,6000;1,5000;2,0000;;;;;;
11/02/2016;;;;-3,8000;-3,3000;0,5000;1,5000;2,0000;;;;;;
12/02/2016;;;;-3,8000;-3,3300;0,5900;1,5000;2,0000;;;;;;
15/02/2016;;;;-3,8000;-3,3600;0,5000;1,5000;2,0000;;;;;;
16/02/2016;;;;-3,8000;-3,3600;0,5000;1,5000;2,0000;;;;;;
17/02/2016;;;;-3,8000;-3,3300;0,5000;1,5000;2,0000;;;;;;
18/02/2016;;;;-3,8000;-3,4000;0,5000;1,5000;2,0000;;;;;;
19/02/2016;;;;-3,8000;-3,4000;0,5000;1,5000;2,0000;;;;;;
22/02/2016;;;;-3,8000;-3,4500;0,5000;1,5000;2,0000;;;;;;
23/02/2016;;;;-3,8000;-3,4500;0,5000;1,5000;2,0000;;;;;;
24/02/2016;;;;-3,8000;-3,4500;0,5000;1,5000;2,0000;;;;;;
25/02/2016;;;;-3,8000;-3,4500;0,5000;1,5000;2,0000;;;;;;
26/02/2016;;;;-3,8000;-3,4500;0,5000;1,5000;2,0000;;;;;;
29/02/2016;;;;-3,8200;-3,4500;0,5000;1,5000;2,0000;;;;;;
01/03/2016;;;;-3,8200;-3,4600;0,5000;1,5000;2,0000;;;;;;
02/03/2016;;;;-3,8200;-3,4800;0,5000;1,5000;2,0000;;;;;;
03/03/2016;;;;;-3,4500;0,5000;1,5000;2,0000;1,7500;;;;;
04/03/2016;;;;;-3,5000;0,5000;1,5000;2,0000;2,0000;;;;;
07/03/2016;;;;;-3,5400;0,5000;1,5000;2,0000;2,0000;;;;;
08/03/2016;;;;;-3,5400;0,5000;1,5000;2,0000;2,1000;;;;;
09/03/2016;;;;;-3,5200;0,5000;1,5000;2,0000;2,1000;;;;;
10/03/2016;;;;;-3,5400;0,5000;1,5000;2,0000;2,1000;;;;;
11/03/2016;;;;;-3,5400;0,5000;1,5000;2,0000;2,1000;;;;;
14/03/2016;;;;;-3,5400;0,4500;1,5000;2,0000;2,0000;;;;;
15/03/2016;;;;;-3,5400;0,4500;1,5000;2,0000;2,0000;;;;;
16/03/2016;;;;;-3,5700;0,5000;1,5000;2,0000;2,0000;;;;;
17/03/2016;;;;;-3,6200;0,5000;1,5000;2,0000;2,0000;;;;;
18/03/2016;;;;;-3,6000;0,4400;1,5000;2,0000;2,0000;;;;;
21/03/2016;;;;;-3,6400;0,3500;1,5000;2,0000;2,0000;;;;;
22/03/2016;;;;;-3,6200;0,3500;1,5000;2,0000;2,0000;;;;;
23/03/2016;;;;;-3,6400;0,3500;1,5000;2,0000;2,0000;;;;;
24/03/2016;;;;;-3,6600;0,3500;1,5000;2,0000;2,0000;;;;;
28/03/2016;;;;;-3,6800;0,4000;1,5000;2,0000;2,0000;;;;;
29/03/2016;;;;;-3,6900;0,3500;1,5000;2,0000;2,0000;;;;;
30/03/2016;;;;;-3,7100;0,3000;1,5000;2,0000;2,0000;;;;;
31/03/2016;;;;;-3,7100;0,3000;1,5000;2,0000;2,0000;;;;;
01/04/2016;;;;;-3,7300;0,3000;1,5000;2,0000;2,0000;;;;;
04/04/2016;;;;;-3,7500;0,3000;1,5000;2,0000;2,0000;;;;;
05/04/2016;;;;;-3,7600;0,3000;1,5000;2,0000;2,0000;;;;;
06/04/2016;;;;;-3,7700;0,3000;1,5000;2,0000;2,0000;;;;;
07/04/2016;;;;;-3,7600;0,4000;1,5000;2,0000;2,0000;;;;;
08/04/2016;;;;;-3,7700;0,3000;1,5000;2,0000;2,0000;;;;;
11/04/2016;;;;;-3,7900;0,3000;1,5000;2,0000;2,0000;;;;;
12/04/2016;;;;;-3,7900;0,3000;1,5000;2,0000;2,0000;;;;;
13/04/2016;;;;;-3,7900;0,3000;1,5000;2,0000;2,0000;;;;;
14/04/2016;;;;;-3,7900;0,3000;1,5000;2,0000;2,0000;;;;;
15/04/2016;;;;;-3,8000;0,2000;1,5000;2,0000;2,0000;;;;;
18/04/2016;;;;;-3,8000;0,3000;1,5000;2,0000;2,0000;;;;;
19/04/2016;;;;;-3,8000;0,3000;1,5000;2,0000;2,0000;;;;;
20/04/2016;;;;;-3,8000;0,3000;1,5000;2,0000;2,0000;;;;;
22/04/2016;;;;;-3,8800;0,3000;1,5000;2,0000;2,0000;;;;;
25/04/2016;;;;;-3,8800;0,3000;1,5000;2,0000;2,0000;;;;;
26/04/2016;;;;;-3,8800;0,3000;1,5000;2,0000;2,0000;;;;;
27/04/2016;;;;;-3,8800;0,3000;1,5000;2,0000;2,0000;;;;;
28/04/2016;;;;;-3,8800;0,3000;1,6000;2,0000;2,0000;;;;;
29/04/2016;;;;;-3,8900;0,4000;1,5500;2,0000;2,0000;;;;;
02/05/2016;;;;;-3,8800;0,4000;1,5000;2,0000;2,0000;;;;;
03/05/2016;;;;;-3,8800;0,4000;1,5000;2,0000;2,0000;;;;;
04/05/2016;;;;;-3,8800;0,4400;1,6000;2,0000;2,0000;;;;;
05/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
06/05/2016;;;;;-3,8600;0,5000;1,6000;2,0000;2,0000;;;;;
09/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
10/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
11/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
12/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
13/05/2016;;;;;-3,8800;0,5000;1,6000;2,0000;2,0000;;;;;
16/05/2016;;;;;-3,8600;0,5000;1,7000;2,0000;2,0000;;;;;
17/05/2016;;;;;-3,8600;0,5000;1,8000;2,0000;2,0000;;;;;
18/05/2016;;;;;-3,8100;0,5000;1,8000;2,0000;2,1000;;;;;
19/05/2016;;;;;-3,8000;0,5300;1,9600;2,0000;2,1000;;;;;
20/05/2016;;;;;-3,8300;0,5000;2,0000;2,0000;2,3200;;;;;
23/05/2016;;;;;-3,8000;0,5500;2,0000;2,0000;2,3200;;;;;
24/05/2016;;;;;-3,8000;0,5300;2,0000;2,0000;2,3200;;;;;
25/05/2016;;;;;-3,8000;0,5300;2,0000;2,0000;2,3200;;;;;
27/05/2016;;;;;-3,8100;0,5500;2,0000;2,0000;2,3200;;;;;
30/05/2016;;;;;-3,8100;0,5500;2,0000;2,0000;2,2000;;;;;
31/05/2016;;;;;-3,8400;0,6100;2,0000;2,0000;2,2000;;;;;
01/06/2016;;;;;-3,7800;0,6000;2,0000;2,0000;2,0000;;;;;
02/06/2016;;;;;-3,7700;0,9600;2,0000;2,0000;2,2000;;;;;
03/06/2016;;;;;-3,7100;0,8500;2,0000;2,0000;2,2000;;;;;
06/06/2016;;;;;-3,7300;1,0000;2,0000;2,0000;2,2000;;;;;
07/06/2016;;;;;-3,7100;1,0000;2,0000;2,0000;2,2000;;;;;
08/06/2016;;;;;-3,6400;1,0000;2,0000;2,0000;2,0000;;;;;
09/06/2016;;;;;-3,6000;1,0000;2,0000;2,0000;2,0000;;;;;
10/06/2016;;;;;-3,6000;1,0000;2,0000;2,0000;2,0000;;;;;
13/06/2016;;;;;-3,5000;1,0000;2,0000;2,0000;2,0000;;;;;
14/06/2016;;;;;-3,5000;1,0000;2,0000;2,0000;2,1000;;;;;
15/06/2016;;;;;-3,4900;1,0000;2,0000;2,0000;2,2000;;;;;
16/06/2016;;;;;-3,4800;1,0000;2,0000;2,0000;2,1000;;;;;
17/06/2016;;;;;-3,4400;1,0000;2,0000;2,0000;2,1000;;;;;
20/06/2016;;;;;-3,4400;1,0000;2,0000;2,0000;2,0000;;;;;
21/06/2016;;;;;-3,4400;1,0000;2,0000;2,0000;2,0000;;;;;
22/06/2016;;;;;-3,4400;1,0000;2,0000;2,0000;2,0000;;;;;
23/06/2016;;;;;-3,4400;1,0000;2,0000;2,0000;2,0000;;;;;
